Year,SYSTEM_CODE,SPECIES_CODE,LOCATION,IMAGE_NAME,AGE,SEX,LENGTH,CSW1,CSW2,CSW3,CSW4,CSW5,CSW6,CSW7,CSW8,CSW9,CSW10,CSW11,CSW12,CSW13,CSW14
2016,SS,230,INNER POINT,SS1604M002,4,1,183,1.6216,1.7006,0.6063,0.2487,,,,,,,,,,
2016,SS,230,INNER POINT,SS1604M003,4,1,197,2.1098,2.2261,0.8304,0.572,,,,,,,,,,
2016,SS,230,INNER POINT,SS1604M004,4,1,185,1.838,1.4069,0.8007,0.5193,,,,,,,,,,
2016,SS,230,INNER POINT,SS1604M005,4,1,177,1.8235,1.4366,0.5639,0.524,,,,,,,,,,
2016,SS,230,INNER POINT,SS1604M006,4,1,179,1.7982,1.5729,0.6522,0.4132,,,,,,,,,,
2016,SS,230,INNER POINT,SS1604M007,4,1,187,1.9459,1.6372,0.8417,,,,,,,,,,,
2016,SS,230,INNER POINT,SS1604M008,4,1,181,1.6923,2.0527,0.904,0.3204,,,,,,,,,,
2016,SS,230,INNER POINT,SS1604M009,4,1,197,1.9511,1.6398,0.7533,0.4914,,,,,,,,,,
2016,SS,230,INNER POINT,SS1604M010,4,1,195,1.7034,1.8052,0.9383,0.5161,,,,,,,,,,
2016,SS,230,KAMENOI POINT,SS1604M011,4,1,182,1.5758,1.5749,1.088,0.5501,,,,,,,,,,
2016,SS,230,KAMENOI POINT,SS1604M012,4,1,190,1.7504,1.7483,1.2564,0.7176,,,,,,,,,,
2016,SS,230,KAMENOI POINT,SS1604M013,4,1,194,1.4276,1.9622,1.1772,0.3756,,,,,,,,,,
2016,SS,230,KAMENOI POINT,SS1604M014,4,1,196,2.0834,1.5571,0.8692,0.3554,,,,,,,,,,
2016,SS,230,KAMENOI POINT,SS1604M015,4,1,185,1.9896,1.4788,0.7284,0.504,,,,,,,,,,
2016,SS,230,KAMENOI POINT,SS1604M016,4,1,175,1.6117,1.7757,0.7831,0.4589,,,,,,,,,,
2016,SS,230,KAMENOI POINT,SS1604M017,4,1,174,2.0407,1.4395,0.5947,0.354,,,,,,,,,,
2016,SS,230,KAMENOI POINT,SS1604M018,4,1,185,1.7518,1.6025,0.7384,0.5078,,,,,,,,,,
2016,SS,230,KAMENOI POINT,SS1604M019,4,1,184,2.0756,1.658,0.7378,0.4501,,,,,,,,,,
2016,SS,230,KAMENOI POINT,SS1604M020,4,1,192,1.856,1.7156,0.9292,0.543,,,,,,,,,,
2016,SS,230,KAMENOI POINT,SS1604M021,4,1,196,1.8951,1.464,0.7774,0.3868,,,,,,,,,,
2016,SS,230,POINT BROWN,SS1604M022,4,1,196,2.0446,1.9432,1.1439,0.4022,,,,,,,,,,
2016,SS,230,POINT BROWN,SS1604M024,4,1,187,1.888,1.5012,0.7616,0.6036,,,,,,,,,,
2016,SS,230,POINT BROWN,SS1604M025,4,1,183,1.7121,1.5295,0.8236,0.2387,,,,,,,,,,
2016,SS,230,POINT BROWN,SS1604M026,4,1,181,1.9449,1.4612,0.7146,0.4544,,,,,,,,,,
2016,SS,230,POINT BROWN,SS1604M027,4,1,195,1.8702,1.8108,0.7525,0.3877,,,,,,,,,,
2016,SS,230,POINT BROWN,SS1604M028,4,1,195,2.2119,1.9559,0.6108,0.6063,,,,,,,,,,
2016,SS,230,POINT BROWN,SS1604M029,4,1,197,2.0894,1.7093,0.7448,0.2119,,,,,,,,,,
2016,SS,230,POINT BROWN,SS1604M030,4,1,190,1.9153,1.6559,0.8087,0.4347,,,,,,,,,,
2016,SS,230,POINT BROWN,SS1604M031,4,1,184,1.8643,1.8149,0.8619,0.3513,,,,,,,,,,
2016,SS,230,POINT BROWN,SS1604M032,4,1,179,1.6706,1.5345,0.6459,0.4452,,,,,,,,,,
2016,SS,230,POINT BROWN,SS1604M033,4,1,182,1.7631,1.9364,0.8676,0.3345,,,,,,,,,,
2016,SS,230,POINT BROWN,SS1604M034,4,1,183,1.79,1.3344,0.6009,0.3351,,,,,,,,,,
2016,SS,230,KRESTA POINT,SS1604M035,4,1,191,1.7255,2.0786,0.9634,0.148,,,,,,,,,,
2016,SS,230,KRESTA POINT,SS1604M036,4,1,194,2.2119,1.6219,0.7054,0.3249,,,,,,,,,,
2016,SS,230,KRESTA POINT,SS1604M037,4,1,188,2.192,1.4558,1.0591,0.3513,,,,,,,,,,
2016,SS,230,KRESTA POINT,SS1604M038,4,1,192,1.8507,2.2277,0.636,0.4445,,,,,,,,,,
2016,SS,230,KRESTA POINT,SS1604M040,4,1,170,1.613,1.4665,0.7711,0.2707,,,,,,,,,,
2016,SS,230,KRESTA POINT,SS1604M041,4,1,198,1.7959,1.496,0.8443,0.515,,,,,,,,,,
2016,SS,230,KRESTA POINT,SS1604M042,4,1,189,1.8844,1.7296,0.5272,0.3432,,,,,,,,,,
2016,SS,230,KRESTA POINT,SS1604M043,4,1,177,1.6604,1.5876,1.0404,0.3358,,,,,,,,,,
2016,SS,230,KRESTA POINT,SS1604M044,4,1,200,1.7566,1.7088,0.816,0.3082,,,,,,,,,,
2016,SS,230,MIDDLE ISLAND NORTH,SS1604M045,4,1,191,1.9903,1.5666,1.0241,0.2531,,,,,,,,,,
2016,SS,230,MIDDLE ISLAND NORTH,SS1604M046,4,1,198,1.8181,1.9518,0.6556,0.3014,,,,,,,,,,
2016,SS,230,MIDDLE ISLAND NORTH,SS1604M047,4,1,182,1.8619,1.6886,0.7986,0.5032,,,,,,,,,,
2016,SS,230,MIDDLE ISLAND NORTH,SS1604M048,4,1,186,1.9624,1.6062,0.9374,0.2964,,,,,,,,,,
2016,SS,230,MIDDLE ISLAND NORTH,SS1604M049,4,1,196,1.8202,1.5037,0.8296,0.4713,,,,,,,,,,
2016,SS,230,MIDDLE ISLAND NORTH,SS1604M050,4,1,167,1.7324,1.9455,0.8967,0.4792,,,,,,,,,,
2016,SS,230,LITTLE GAVANSKI,SS1604M051,4,1,167,1.2755,1.4463,0.7276,0.5315,,,,,,,,,,
2016,SS,230,LITTLE GAVANSKI,SS1604M052,4,1,180,2.0736,1.5212,0.3966,0.3399,,,,,,,,,,
2016,SS,230,LITTLE GAVANSKI,SS1604M053,4,1,194,2.1311,1.5579,0.7414,0.6215,,,,,,,,,,
2016,SS,230,LITTLE GAVANSKI,SS1604M054,4,1,195,2.1775,2.1134,0.5687,0.421,,,,,,,,,,
2016,SS,230,LITTLE GAVANSKI,SS1604M055,4,1,184,1.5163,1.5182,0.9975,0.237,,,,,,,,,,
2016,SS,230,LITTLE GAVANSKI,SS1604M056,4,1,198,1.9284,1.8693,0.7615,0.333,,,,,,,,,,
2016,SS,230,LITTLE GAVANSKI,SS1604M057,4,1,199,1.9308,1.4687,0.6857,0.503,,,,,,,,,,
2016,SS,230,HALIBUT POINT ROAD NORTH,SS1604M058,4,1,171,1.5771,1.1451,0.8189,0.4508,,,,,,,,,,
2016,SS,230,HALIBUT POINT ROAD NORTH,SS1604M059,4,1,183,1.5078,1.5447,0.6884,0.4092,,,,,,,,,,
2016,SS,230,HALIBUT POINT ROAD NORTH,SS1604M060,4,1,190,1.9995,1.4904,0.8801,0.2756,,,,,,,,,,
2016,SS,230,HALIBUT POINT ROAD NORTH,SS1604M061,4,1,188,1.8542,1.7705,0.9053,0.3892,,,,,,,,,,
2016,SS,230,HALIBUT POINT ROAD NORTH,SS1604M062,4,1,182,2.085,1.7609,0.5388,0.4305,,,,,,,,,,
2016,SS,230,HALIBUT POINT ROAD NORTH,SS1604M063,4,1,182,1.7428,1.3788,0.978,0.3737,,,,,,,,,,
2016,SS,230,HALIBUT POINT ROAD NORTH,SS1604M064,4,1,191,1.9662,1.4485,0.7899,0.3989,,,,,,,,,,
2016,SS,230,HALIBUT POINT ROAD NORTH,SS1604M065,4,1,182,2.0203,1.395,0.6525,0.4385,,,,,,,,,,
2016,SS,230,HALIBUT POINT ROAD NORTH,SS1604M066,4,1,176,1.5239,1.3221,0.7226,0.5724,,,,,,,,,,
2016,SS,230,HALIBUT POINT,SS1604M067,4,1,196,1.3659,2.0349,1.0619,0.6107,,,,,,,,,,
2016,SS,230,HALIBUT POINT,SS1604M068,4,1,193,2.0657,1.5764,0.7735,0.6216,,,,,,,,,,
2016,SS,230,HALIBUT POINT,SS1604M069,4,1,191,1.491,1.841,0.8601,0.7151,,,,,,,,,,
2016,SS,230,HALIBUT POINT,SS1604M070,4,1,191,1.569,1.8794,1.0621,0.4393,,,,,,,,,,
2016,SS,230,HALIBUT POINT,SS1604M071,4,1,172,1.1714,1.6908,0.9971,0.5002,,,,,,,,,,
2016,SS,230,HALIBUT POINT,SS1604M072,4,1,199,2.2813,1.8988,0.9666,0.4078,,,,,,,,,,
2016,SS,230,HALIBUT POINT,SS1604M073,4,1,188,2.0394,1.7089,1.0431,,,,,,,,,,,
2016,SS,230,HALIBUT POINT,SS1604M074,4,1,183,2.1044,1.5235,0.7877,0.362,,,,,,,,,,
2016,SS,230,HALIBUT POINT,SS1604M075,4,1,194,1.9407,1.4193,0.7369,0.424,,,,,,,,,,
2016,SS,230,HALIBUT POINT,SS1604M076,4,1,178,1.8134,1.0645,0.7402,0.4197,,,,,,,,,,
2016,SS,230,MOSQUITO COVE,SS1604M077,4,1,179,1.6542,1.4914,0.5793,0.1681,,,,,,,,,,
2016,SS,230,MOSQUITO COVE,SS1604M078,4,1,194,1.9175,1.6041,1.0235,0.6173,,,,,,,,,,
2016,SS,230,MOSQUITO COVE,SS1604M079,4,1,192,2.3637,1.7794,0.637,0.4236,,,,,,,,,,
2016,SS,230,MOSQUITO COVE,SS1604M080,4,1,183,2.0625,1.5051,0.8664,0.5974,,,,,,,,,,
2016,SS,230,MOSQUITO COVE,SS1604M081,4,1,194,1.6737,1.5175,0.8918,0.6018,,,,,,,,,,
2016,SS,230,MOSQUITO COVE,SS1604M082,4,1,186,1.9878,1.7866,0.5913,0.3431,,,,,,,,,,
2016,SS,230,MOSQUITO COVE,SS1604M083,4,1,190,2.0176,1.6341,1.0319,0.4943,,,,,,,,,,
2016,SS,230,MOSQUITO COVE,SS1604M084,4,1,170,1.6358,1.5335,0.7307,0.2956,,,,,,,,,,
2016,SS,230,MOSQUITO COVE,SS1604M085,4,1,177,1.4632,1.7327,0.7761,0.4974,,,,,,,,,,
2016,SS,230,MOSQUITO COVE,SS1604M086,4,1,175,1.5293,1.0796,0.4956,0.4831,,,,,,,,,,
2016,SS,230,MOSQUITO COVE,SS1604M087,4,1,197,1.6531,1.77,0.9526,0.3696,,,,,,,,,,
2016,SS,230,EASTERN BAY,SS1604M088,4,1,186,1.6832,1.7509,0.6984,0.4591,,,,,,,,,,
2016,SS,230,EASTERN BAY,SS1604M089,4,1,190,1.9233,1.9169,0.7667,0.3145,,,,,,,,,,
2016,SS,230,EASTERN BAY,SS1604M090,4,1,194,2.0706,1.6805,0.8684,0.3813,,,,,,,,,,
2016,SS,230,EASTERN BAY,SS1604M091,4,1,179,1.8478,1.6802,0.8989,0.3953,,,,,,,,,,
2016,SS,230,EASTERN BAY,SS1604M092,4,1,184,1.9084,1.8243,0.7386,0.4101,,,,,,,,,,
2016,SS,230,EASTERN BAY,SS1604M093,4,1,187,1.7164,2.0657,0.6937,0.3579,,,,,,,,,,
2016,SS,230,EASTERN BAY,SS1604M094,4,1,185,1.8127,1.3983,0.7677,0.5322,,,,,,,,,,
2016,SS,230,EASTERN BAY,SS1604M095,4,1,179,2.0239,1.76,0.7356,0.1899,,,,,,,,,,
2016,SS,230,EASTERN BAY,SS1604M096,4,1,192,1.9441,1.6401,0.8475,0.6149,,,,,,,,,,
2016,SS,230,EASTERN BAY,SS1604M097,4,1,181,1.797,1.7148,0.8371,0.2712,,,,,,,,,,
2016,SS,230,EASTERN BAY,SS1604M098,4,1,182,1.8294,1.7554,0.9402,0.2436,,,,,,,,,,
2016,SS,230,EASTERN BAY,SS1604M099,4,1,180,1.8742,1.4211,0.7982,0.295,,,,,,,,,,
2016,SS,230,EASTERN BAY,SS1604M100,4,1,178,1.721,1.4276,0.9446,0.407,,,,,,,,,,
2016,SS,230,EASTERN BAY,SS1604M101,4,1,166,1.7046,1.3861,0.6348,0.2805,,,,,,,,,,
2016,SS,230,EASTERN BAY,SS1604M102,4,1,198,1.8872,1.9461,0.5413,0.4755,,,,,,,,,,
2016,SS,230,PROMSILA BAY,SS1604M103,4,1,175,1.6935,1.5215,1.0559,0.3959,,,,,,,,,,
2016,SS,230,PROMSILA BAY,SS1604M104,4,1,187,1.9546,1.5561,0.707,0.4134,,,,,,,,,,
2016,SS,230,PROMSILA BAY,SS1604M105,4,1,176,1.7444,1.3219,0.8337,0.4678,,,,,,,,,,
2016,SS,230,PROMSILA BAY,SS1604M106,4,1,181,1.5218,1.2191,0.972,0.4817,,,,,,,,,,
2016,SS,230,PROMSILA BAY,SS1604M107,4,1,191,2.1814,1.9666,0.793,0.4405,,,,,,,,,,
2016,SS,230,PROMSILA BAY,SS1604M108,4,1,192,1.7128,1.506,0.6464,0.5643,,,,,,,,,,
2016,SS,230,PROMSILA BAY,SS1604M109,4,1,192,1.4358,1.3432,0.8867,0.6555,,,,,,,,,,
2016,SS,230,PROMSILA BAY,SS1604M110,4,1,182,2.0053,1.561,0.687,0.4797,,,,,,,,,,
2016,SS,230,PROMSILA BAY,SS1604M111,4,1,178,1.6853,1.4749,0.9374,0.5681,,,,,,,,,,
2016,SS,230,PROMSILA BAY,SS1604M112,4,1,169,1.6882,1.4315,0.6573,0.5209,,,,,,,,,,
2016,SS,230,PROMSILA BAY,SS1604M113,4,1,200,1.6904,1.7565,0.9562,0.6521,,,,,,,,,,
2016,SS,230,MAGOUN ISLAND SOUTH,SS1604M114,4,1,187,1.5747,1.8317,0.563,0.6096,,,,,,,,,,
2016,SS,230,MAGOUN ISLAND SOUTH,SS1604M115,4,1,189,1.5476,1.6444,0.8678,0.5087,,,,,,,,,,
2016,SS,230,MAGOUN ISLAND SOUTH,SS1604M116,4,1,192,1.5522,1.6607,0.7373,0.577,,,,,,,,,,
2016,SS,230,MAGOUN ISLAND SOUTH,SS1604M117,4,1,205,1.7552,1.3431,,1.1212,,,,,,,,,,
2016,SS,230,MAGOUN ISLAND SOUTH,SS1604M118,4,1,192,2.208,1.6042,0.7675,0.2855,,,,,,,,,,
2016,SS,230,MAGOUN ISLAND SOUTH,SS1604M119,4,1,191,1.6608,1.5518,0.9437,0.36,,,,,,,,,,
2016,SS,230,MAGOUN ISLAND SOUTH,SS1604M120,4,1,185,2.0009,1.6739,0.7715,0.4043,,,,,,,,,,
2016,SS,230,MAGOUN ISLAND SOUTH,SS1604M121,4,1,189,1.7643,2.0449,0.9647,0.4439,,,,,,,,,,
2016,SS,230,MAGOUN ISLAND SOUTH,SS1604M122,4,1,181,1.7887,1.5331,0.8504,0.4011,,,,,,,,,,
2016,SS,230,KASIANA ISLANDS SOUTH,SS1604M123,4,1,173,1.5148,1.5252,0.8685,0.3569,,,,,,,,,,
2016,SS,230,KASIANA ISLANDS SOUTH,SS1604M124,4,1,184,2.0489,1.2588,0.6885,0.6773,,,,,,,,,,
2016,SS,230,KASIANA ISLANDS SOUTH,SS1604M125,4,1,170,1.6228,1.4988,0.672,0.3809,,,,,,,,,,
2016,SS,230,KASIANA ISLANDS SOUTH,SS1604M126,4,1,185,1.7049,1.9103,0.6876,0.477,,,,,,,,,,
2016,SS,230,KASIANA ISLANDS SOUTH,SS1604M127,4,1,185,1.6045,1.8486,0.6897,0.5375,,,,,,,,,,
2016,SS,230,KASIANA ISLANDS SOUTH,SS1604M128,4,1,180,1.408,1.5806,0.952,0.4049,,,,,,,,,,
2016,SS,230,KASIANA ISLANDS SOUTH,SS1604M129,4,1,176,1.5699,1.3658,0.8847,0.4113,,,,,,,,,,
2016,SS,230,KASIANA ISLANDS SOUTH,SS1604M130,4,1,191,1.4054,1.8231,0.7957,0.7305,,,,,,,,,,
2016,SS,230,KASIANA ISLANDS SOUTH,SS1604M131,4,1,168,1.5702,1.2822,0.772,0.366,,,,,,,,,,
2016,SS,230,KASIANA ISLANDS SOUTH,SS1604M132,4,1,192,2.2523,1.6154,0.7591,0.3978,,,,,,,,,,
2016,SS,230,MAGOUN ISLAND NORTH,SS1604M133,4,1,199,2.0232,1.6964,0.8595,0.5591,,,,,,,,,,
2016,SS,230,MAGOUN ISLAND NORTH,SS1604M134,4,1,189,1.7254,1.4423,0.7919,0.4593,,,,,,,,,,
2016,SS,230,MAGOUN ISLAND NORTH,SS1604M135,4,1,186,2.0975,1.5065,0.8888,0.4125,,,,,,,,,,
2016,SS,230,MAGOUN ISLAND NORTH,SS1604M136,4,1,190,1.7761,1.4676,1.1936,0.4332,,,,,,,,,,
2016,SS,230,MAGOUN ISLAND NORTH,SS1604M137,4,1,179,1.7868,1.3741,0.5612,0.4339,,,,,,,,,,
2016,SS,230,MAGOUN ISLAND NORTH,SS1604M138,4,1,187,1.8492,1.9556,0.4538,0.4423,,,,,,,,,,
2016,SS,230,MAGOUN ISLAND NORTH,SS1604M139,4,1,192,2.0481,1.3081,0.7403,0.2677,,,,,,,,,,
2016,SS,230,MAGOUN ISLAND NORTH,SS1604M140,4,1,193,2.0104,1.6255,0.7409,0.4348,,,,,,,,,,
2016,SS,230,MAGOUN ISLAND NORTH,SS1604M141,4,1,187,1.9132,1.5443,0.7072,0.4805,,,,,,,,,,
2016,SS,230,MAGOUN ISLAND NORTH,SS1604M142,4,1,193,2.1359,0.8615,1.171,0.5172,,,,,,,,,,
2016,SS,230,MAGOUN ISLAND NORTH,SS1604M143,4,1,184,1.7843,1.916,0.6589,0.4746,,,,,,,,,,
2016,SS,230,MAGOUN ISLAND NORTH,SS1604M144,4,1,181,1.8448,1.7638,0.9776,0.34,,,,,,,,,,
2016,SS,230,MAGOUN ISLAND NORTH,SS1604M145,4,1,180,1.4717,1.091,1.0382,0.3984,,,,,,,,,,
2016,SS,230,MAGOUN ISLAND NORTH,SS1604M146,4,1,187,1.5162,1.4561,0.6326,0.3566,,,,,,,,,,
2016,SS,230,MAGOUN ISLAND NORTH,SS1604M147,4,1,186,1.451,2.1715,0.8632,0.3693,,,,,,,,,,
2016,SS,230,OLGA STRAIT SOUTH,SS1604M148,4,1,204,2.1323,1.7268,0.781,0.4061,,,,,,,,,,
2016,SS,230,OLGA STRAIT SOUTH,SS1604M149,4,1,191,1.8074,1.5911,1.0361,0.3958,,,,,,,,,,
2016,SS,230,OLGA STRAIT SOUTH,SS1604M150,4,1,187,1.5456,1.7956,0.9635,0.2518,,,,,,,,,,
2016,SS,230,OLGA STRAIT SOUTH,SS1604M151,4,1,196,1.8305,1.6292,0.8376,0.5548,,,,,,,,,,
2016,SS,230,OLGA STRAIT SOUTH,SS1604M152,4,1,179,1.6835,1.4673,0.9366,0.5256,,,,,,,,,,
2016,SS,230,OLGA STRAIT SOUTH,SS1604M153,4,1,196,2.2191,1.4952,0.7659,0.365,,,,,,,,,,
2016,SS,230,OLGA STRAIT SOUTH,SS1604M154,4,1,191,1.8579,2.1857,0.723,0.4773,,,,,,,,,,
2016,SS,230,OLGA STRAIT SOUTH,SS1604M155,4,1,192,1.8358,1.7751,0.9097,0.5287,,,,,,,,,,
2016,SS,230,OLGA STRAIT SOUTH,SS1604M156,4,1,201,1.731,2.2454,0.7816,0.3003,,,,,,,,,,
2016,SS,230,OLGA STRAIT SOUTH,SS1604M157,4,1,175,1.5767,1.3825,0.7931,0.391,,,,,,,,,,
2016,SS,230,OLGA STRAIT SOUTH,SS1604M158,4,1,184,1.8773,2.0084,0.875,0.3179,,,,,,,,,,
2016,SS,230,OLGA STRAIT SOUTH,SS1604M159,4,1,176,1.8696,1.3114,0.6651,0.3348,,,,,,,,,,
2016,SS,230,OLGA STRAIT SOUTH,SS1604M160,4,1,188,1.332,1.7919,1.0709,0.4482,,,,,,,,,,
2016,SS,230,SALISBURY SOUND EAST,SS1604M161,4,1,185,1.8701,1.64,0.6363,0.3654,,,,,,,,,,
2016,SS,230,SALISBURY SOUND EAST,SS1604M162,4,1,182,1.9102,1.5227,0.7499,0.3267,,,,,,,,,,
2016,SS,230,SALISBURY SOUND EAST,SS1604M163,4,1,191,1.7509,1.4499,1.0889,0.3393,,,,,,,,,,
2016,SS,230,SALISBURY SOUND EAST,SS1604M164,4,1,195,1.96,1.7011,0.7536,0.4424,,,,,,,,,,
2016,SS,230,SALISBURY SOUND EAST,SS1604M165,4,1,189,1.8298,1.4677,0.8404,0.3783,,,,,,,,,,
2016,SS,230,SALISBURY SOUND EAST,SS1604M166,4,1,187,1.6991,1.6092,1.1256,0.709,,,,,,,,,,
2016,SS,230,SALISBURY SOUND EAST,SS1604M167,4,1,186,2.0593,1.6102,0.9394,0.4384,,,,,,,,,,
2016,SS,230,SALISBURY SOUND EAST,SS1604M170,4,1,188,1.5578,1.4996,1.1075,0.665,,,,,,,,,,
2016,SS,230,SALISBURY SOUND EAST,SS1604M171,4,1,188,1.9883,1.3644,0.862,0.3357,,,,,,,,,,
2016,SS,230,SALISBURY SOUND EAST,SS1604M172,4,1,189,1.9321,1.3958,0.8972,0.4508,,,,,,,,,,
2016,SS,230,SALISBURY SOUND EAST,SS1604M173,4,1,193,1.5491,1.5994,0.9184,0.4154,,,,,,,,,,
2016,SS,230,SALISBURY SOUND EAST,SS1604M174,4,1,188,1.8244,1.6169,0.7663,0.3146,,,,,,,,,,
2016,SS,230,SALISBURY SOUND EAST,SS1604M175,4,1,195,1.9238,1.5885,0.9728,0.4566,,,,,,,,,,
2016,SS,230,SALISBURY SOUND EAST,SS1604M176,4,1,207,2.2,1.4906,0.8215,0.4271,,,,,,,,,,
2016,SS,230,SALISBURY SOUND EAST,SS1604M177,4,1,182,1.5271,1.7653,0.8041,0.4268,,,,,,,,,,
2016,SS,230,SIGINAKA ISLANDS,SS1604M178,4,1,189,1.2152,1.3773,0.8249,0.4886,,,,,,,,,,
2016,SS,230,SIGINAKA ISLANDS,SS1604M179,4,1,197,1.6661,1.369,0.7852,0.2283,,,,,,,,,,
2016,SS,230,SIGINAKA ISLANDS,SS1604M180,4,1,197,1.7922,1.6385,0.8244,0.4384,,,,,,,,,,
2016,SS,230,SIGINAKA ISLANDS,SS1604M181,4,1,187,1.5516,1.3928,0.7202,0.2675,,,,,,,,,,
2016,SS,230,SIGINAKA ISLANDS,SS1604M182,4,1,186,1.5523,1.1357,0.7574,0.2532,,,,,,,,,,
2016,SS,230,SIGINAKA ISLANDS,SS1604M183,4,1,180,1.7127,1.6889,0.878,0.3318,,,,,,,,,,
2016,SS,230,SIGINAKA ISLANDS,SS1604M184,4,1,189,1.6674,1.3182,0.725,0.387,,,,,,,,,,
2016,SS,230,SIGINAKA ISLANDS,SS1604M185,4,1,175,1.9337,1.6163,0.9059,0.4579,,,,,,,,,,
2016,SS,230,SIGINAKA ISLANDS,SS1604M186,4,1,186,1.6197,1.3204,0.5742,0.3922,,,,,,,,,,
2016,SS,230,SIGINAKA ISLANDS,SS1604M187,4,1,192,1.6194,1.5297,0.8577,0.4993,,,,,,,,,,
2016,SS,230,SIGINAKA ISLANDS,SS1604M188,4,1,188,1.4995,1.5119,0.9867,0.5545,,,,,,,,,,
2016,SS,230,SUKOI POINT,SS1604M189,4,1,184,2.1999,1.5867,0.6521,0.2418,,,,,,,,,,
2016,SS,230,SUKOI POINT,SS1604M190,4,1,194,1.7087,1.4858,1.3924,,,,,,,,,,,
2016,SS,230,SUKOI POINT,SS1604M191,4,1,188,1.6464,1.3877,0.5798,0.6109,,,,,,,,,,
2016,SS,230,SUKOI POINT,SS1604M192,4,1,166,1.7037,1.3454,0.7883,0.3178,,,,,,,,,,
2016,SS,230,SUKOI POINT,SS1604M193,4,1,185,2.1265,1.3943,0.7705,0.4601,,,,,,,,,,
2016,SS,230,SUKOI POINT,SS1604M194,4,1,193,1.4928,1.72,1.022,0.5691,,,,,,,,,,
2016,SS,230,SUKOI POINT,SS1604M195,4,1,178,1.5797,1.4029,0.9572,0.438,,,,,,,,,,
2016,SS,230,SUKOI POINT,SS1604M196,4,1,178,1.6219,1.5803,0.8507,0.5037,,,,,,,,,,
2016,SS,230,SUKOI POINT,SS1604M197,4,1,189,1.5165,1.3318,0.4844,0.214,,,,,,,,,,
2016,SS,230,SUKOI POINT,SS1604M198,4,1,176,1.899,1.468,0.8049,0.4388,,,,,,,,,,
2016,SS,230,SUKOI POINT,SS1604M199,4,1,190,1.5051,1.8263,1.0591,0.3796,,,,,,,,,,
2016,SS,230,SUKOI POINT,SS1604M200,4,1,193,1.8194,1.8127,0.7856,0.4521,,,,,,,,,,
2016,SS,230,SUKOI POINT,SS1604M201,4,1,184,1.5271,1.4256,1.1308,0.2898,,,,,,,,,,
2016,SS,230,SUKOI POINT,SS1604M202,4,1,175,1.682,1.5127,0.5663,0.4906,,,,,,,,,,
2016,SS,230,SAINT JOHN BAPTIST BAY,SS1604M203,4,1,182,1.8819,1.6095,0.51,0.4477,,,,,,,,,,
2016,SS,230,SAINT JOHN BAPTIST BAY,SS1604M204,4,1,179,1.8829,0.9338,0.8646,0.2983,,,,,,,,,,
2016,SS,230,SAINT JOHN BAPTIST BAY,SS1604M205,4,1,182,1.9412,1.8152,0.8812,0.292,,,,,,,,,,
2016,SS,230,SAINT JOHN BAPTIST BAY,SS1604M206,4,1,182,1.7394,1.5376,0.752,0.4385,,,,,,,,,,
2016,SS,230,SAINT JOHN BAPTIST BAY,SS1604M207,4,1,183,1.4016,1.3284,0.8801,0.3367,,,,,,,,,,
2016,SS,230,SAINT JOHN BAPTIST BAY,SS1604M208,4,1,182,1.6481,1.3365,0.8672,0.4249,,,,,,,,,,
2016,SS,230,SAINT JOHN BAPTIST BAY,SS1604M209,4,1,182,1.8081,1.6486,0.6807,0.4594,,,,,,,,,,
2016,SS,230,SAINT JOHN BAPTIST BAY,SS1604M210,4,1,186,1.6023,1.7575,0.9495,0.432,,,,,,,,,,
2016,SS,230,SAINT JOHN BAPTIST BAY,SS1604M211,4,1,186,1.9021,1.8363,0.9706,0.4025,,,,,,,,,,
2016,SS,230,SAINT JOHN BAPTIST BAY,SS1604M212,4,1,191,1.9995,1.4956,1.0241,0.3427,,,,,,,,,,
2016,SS,230,SAINT JOHN BAPTIST BAY,SS1604M213,4,1,191,2.092,1.5439,0.7091,0.3799,,,,,,,,,,
2016,SS,230,SAINT JOHN BAPTIST BAY,SS1604M214,4,1,186,2.0118,1.3662,0.7398,0.4582,,,,,,,,,,
2016,SS,230,SAINT JOHN BAPTIST BAY,SS1604M215,4,1,186,1.672,1.3084,0.7943,0.229,,,,,,,,,,
2016,SS,230,SAINT JOHN BAPTIST BAY,SS1604M216,4,1,189,2.0292,1.8241,0.854,0.3293,,,,,,,,,,
2016,SS,230,SAINT JOHN BAPTIST BAY,SS1604M217,4,1,175,1.5344,1.6217,0.7739,0.2932,,,,,,,,,,
2016,SS,230,SAINT JOHN BAPTIST BAY,SS1604M218,4,1,169,1.3927,1.3927,0.8843,0.375,,,,,,,,,,
2016,SS,230,KAMENOI POINT,SS1605F001,5,2,192,1.695,1.4464,1.1742,0.3409,0.0581,,,,,,,,,
2016,SS,230,POINT BROWN,SS1605F002,5,2,184,1.6361,0.5691,0.7753,0.5468,0.4117,,,,,,,,,
2016,SS,230,LITTLE GAVANSKI,SS1605F003,5,2,179,1.4667,1.1216,0.4571,0.5784,0.3608,,,,,,,,,
2016,SS,230,LITTLE GAVANSKI,SS1605F004,5,2,207,2.2185,1.2929,0.8889,0.4164,0.2617,,,,,,,,,
2016,SS,230,EASTERN BAY,SS1605F006,5,2,200,1.9245,1.8763,0.8692,0.3775,0.1944,,,,,,,,,
2016,SS,230,PROMSILA BAY,SS1605F007,5,2,192,1.9114,0.7221,0.8008,0.943,0.4406,,,,,,,,,
